order_details_id,order_id,order_date,order_time,item_id,menu_item_id,item_name,category,price
1174,515,2023-01-09,13:07:37,128,128,"Cheese Lasagna",Italian,15.50
1175,516,2023-01-09,13:09:09,111,111,"California Roll",Asian,11.95
1176,516,2023-01-09,13:09:09,132,132,"Eggplant Parmesan",Italian,16.95
1177,517,2023-01-09,13:09:11,129,129,"Mushroom Ravioli",Italian,15.50
1178,518,2023-01-09,13:11:25,107,107,"Orange Chicken",Asian,16.50
1179,518,2023-01-09,13:11:25,119,119,"Chicken Torta",Mexican,11.95
1180,518,2023-01-09,13:11:25,120,120,"Steak Torta",Mexican,13.95
1181,519,2023-01-09,13:15:20,119,119,"Chicken Torta",Mexican,11.95
1182,520,2023-01-09,13:22:33,130,130,"Shrimp Scampi",Italian,19.95
1183,521,2023-01-09,13:43:07,106,106,"French Fries",American,7.00
1184,522,2023-01-09,14:09:33,101,101,Hamburger,American,12.95
1185,522,2023-01-09,14:09:33,107,107,"Orange Chicken",Asian,16.50
1186,522,2023-01-09,14:09:33,108,108,"Tofu Pad Thai",Asian,14.50
1187,522,2023-01-09,14:09:33,124,124,Spaghetti,Italian,14.50
1188,522,2023-01-09,14:09:33,125,125,"Spaghetti & Meatballs",Italian,17.95
1189,522,2023-01-09,14:09:33,126,126,"Fettuccine Alfredo",Italian,14.50
1190,522,2023-01-09,14:09:33,110,110,"Pork Ramen",Asian,17.95
1191,522,2023-01-09,14:09:33,127,127,"Meat Lasagna",Italian,17.95
1192,522,2023-01-09,14:09:33,120,120,"Steak Torta",Mexican,13.95
1193,522,2023-01-09,14:09:33,114,114,Potstickers,Asian,9.00
1194,522,2023-01-09,14:09:33,114,114,Potstickers,Asian,9.00
1195,523,2023-01-09,14:42:14,119,119,"Chicken Torta",Mexican,11.95
1196,524,2023-01-09,14:51:35,120,120,"Steak Torta",Mexican,13.95
1197,524,2023-01-09,14:51:35,106,106,"French Fries",American,7.00
1198,525,2023-01-09,15:08:46,113,113,Edamame,Asian,5.00
1199,526,2023-01-09,15:10:13,102,102,Cheeseburger,American,13.95
1200,526,2023-01-09,15:10:13,124,124,Spaghetti,Italian,14.50
1201,527,2023-01-09,15:23:37,125,125,"Spaghetti & Meatballs",Italian,17.95
1202,527,2023-01-09,15:23:37,105,105,"Mac & Cheese",American,7.00
1203,528,2023-01-09,15:27:21,110,110,"Pork Ramen",Asian,17.95
1204,529,2023-01-09,15:31:01,116,116,"Steak Tacos",Mexican,13.95
1205,529,2023-01-09,15:31:01,102,102,Cheeseburger,American,13.95
1206,529,2023-01-09,15:31:01,109,109,"Korean Beef Bowl",Asian,17.95
1207,530,2023-01-09,15:43:01,108,108,"Tofu Pad Thai",Asian,14.50
1208,530,2023-01-09,15:43:01,117,117,"Chicken Burrito",Mexican,12.95
1209,531,2023-01-09,15:58:10,118,118,"Steak Burrito",Mexican,14.95
1210,532,2023-01-09,16:14:28,118,118,"Steak Burrito",Mexican,14.95
1211,532,2023-01-09,16:14:28,121,121,"Cheese Quesadillas",Mexican,10.50
1212,533,2023-01-09,16:28:43,124,124,Spaghetti,Italian,14.50
1213,533,2023-01-09,16:28:43,122,122,"Chips & Salsa",Mexican,7.00
1214,533,2023-01-09,16:28:43,NULL,NULL,NULL,NULL,NULL
1215,534,2023-01-09,16:43:32,119,119,"Chicken Torta",Mexican,11.95
1216,534,2023-01-09,16:43:32,105,105,"Mac & Cheese",American,7.00
1217,535,2023-01-09,17:08:47,108,108,"Tofu Pad Thai",Asian,14.50
1218,536,2023-01-09,17:18:50,115,115,"Chicken Tacos",Mexican,11.95
1219,536,2023-01-09,17:18:50,118,118,"Steak Burrito",Mexican,14.95
1220,537,2023-01-09,17:23:52,108,108,"Tofu Pad Thai",Asian,14.50
1221,537,2023-01-09,17:23:52,109,109,"Korean Beef Bowl",Asian,17.95
1222,537,2023-01-09,17:23:52,117,117,"Chicken Burrito",Mexican,12.95
1223,538,2023-01-09,17:44:04,123,123,"Chips & Guacamole",Mexican,9.00
1224,539,2023-01-09,17:51:34,124,124,Spaghetti,Italian,14.50
1225,539,2023-01-09,17:51:34,127,127,"Meat Lasagna",Italian,17.95
1226,539,2023-01-09,17:51:34,131,131,"Chicken Parmesan",Italian,17.95
1227,540,2023-01-09,17:52:41,123,123,"Chips & Guacamole",Mexican,9.00
1228,541,2023-01-09,18:07:47,107,107,"Orange Chicken",Asian,16.50
1229,542,2023-01-09,18:08:06,101,101,Hamburger,American,12.95
1230,542,2023-01-09,18:08:06,119,119,"Chicken Torta",Mexican,11.95
1231,543,2023-01-09,18:23:59,104,104,"Veggie Burger",American,10.50
1232,543,2023-01-09,18:23:59,108,108,"Tofu Pad Thai",Asian,14.50
1233,543,2023-01-09,18:23:59,128,128,"Cheese Lasagna",Italian,15.50
1234,544,2023-01-09,18:31:04,111,111,"California Roll",Asian,11.95
1235,544,2023-01-09,18:31:04,120,120,"Steak Torta",Mexican,13.95
1236,545,2023-01-09,18:46:28,113,113,Edamame,Asian,5.00
1237,545,2023-01-09,18:46:28,113,113,Edamame,Asian,5.00
1238,545,2023-01-09,18:46:28,118,118,"Steak Burrito",Mexican,14.95
1239,545,2023-01-09,18:46:28,121,121,"Cheese Quesadillas",Mexican,10.50
1240,546,2023-01-09,18:47:27,126,126,"Fettuccine Alfredo",Italian,14.50
1241,547,2023-01-09,18:49:23,107,107,"Orange Chicken",Asian,16.50
1242,548,2023-01-09,19:06:09,109,109,"Korean Beef Bowl",Asian,17.95
1243,549,2023-01-09,19:06:34,107,107,"Orange Chicken",Asian,16.50
1244,549,2023-01-09,19:06:34,106,106,"French Fries",American,7.00
1245,550,2023-01-09,19:12:59,131,131,"Chicken Parmesan",Italian,17.95
1246,550,2023-01-09,19:12:59,114,114,Potstickers,Asian,9.00
1247,551,2023-01-09,19:26:24,125,125,"Spaghetti & Meatballs",Italian,17.95
1248,551,2023-01-09,19:26:24,121,121,"Cheese Quesadillas",Mexican,10.50
1249,551,2023-01-09,19:26:24,106,106,"French Fries",American,7.00
1250,551,2023-01-09,19:26:24,114,114,Potstickers,Asian,9.00
1251,552,2023-01-09,19:31:25,103,103,"Hot Dog",American,9.00
1252,552,2023-01-09,19:31:25,126,126,"Fettuccine Alfredo",Italian,14.50
1253,552,2023-01-09,19:31:25,117,117,"Chicken Burrito",Mexican,12.95
1254,553,2023-01-09,20:14:47,129,129,"Mushroom Ravioli",Italian,15.50
1255,554,2023-01-09,20:15:51,103,103,"Hot Dog",American,9.00
1256,554,2023-01-09,20:15:51,126,126,"Fettuccine Alfredo",Italian,14.50
1257,555,2023-01-09,20:18:25,101,101,Hamburger,American,12.95
1258,555,2023-01-09,20:18:25,109,109,"Korean Beef Bowl",Asian,17.95
1259,556,2023-01-09,20:23:12,125,125,"Spaghetti & Meatballs",Italian,17.95
1260,556,2023-01-09,20:23:12,NULL,NULL,NULL,NULL,NULL
1261,557,2023-01-09,20:30:06,120,120,"Steak Torta",Mexican,13.95
1262,557,2023-01-09,20:30:06,122,122,"Chips & Salsa",Mexican,7.00
1263,558,2023-01-09,20:51:10,109,109,"Korean Beef Bowl",Asian,17.95
1264,559,2023-01-09,21:10:16,108,108,"Tofu Pad Thai",Asian,14.50
1265,560,2023-01-09,21:13:48,126,126,"Fettuccine Alfredo",Italian,14.50
1266,560,2023-01-09,21:13:48,122,122,"Chips & Salsa",Mexican,7.00
1267,561,2023-01-09,21:47:56,123,123,"Chips & Guacamole",Mexican,9.00
1268,562,2023-01-09,22:04:05,103,103,"Hot Dog",American,9.00
1269,563,2023-01-09,22:19:03,129,129,"Mushroom Ravioli",Italian,15.50
1270,563,2023-01-09,22:19:03,132,132,"Eggplant Parmesan",Italian,16.95
1271,564,2023-01-09,22:32:32,128,128,"Cheese Lasagna",Italian,15.50
1272,564,2023-01-09,22:32:32,113,113,Edamame,Asian,5.00
1273,564,2023-01-09,22:32:32,123,123,"Chips & Guacamole",Mexican,9.00
1274,565,2023-01-10,12:11:19,127,127,"Meat Lasagna",Italian,17.95
1275,566,2023-01-10,12:21:19,123,123,"Chips & Guacamole",Mexican,9.00
1276,567,2023-01-10,12:27:47,101,101,Hamburger,American,12.95
1277,567,2023-01-10,12:27:47,124,124,Spaghetti,Italian,14.50
1278,567,2023-01-10,12:27:47,125,125,"Spaghetti & Meatballs",Italian,17.95
1279,567,2023-01-10,12:27:47,113,113,Edamame,Asian,5.00
1280,567,2023-01-10,12:27:47,120,120,"Steak Torta",Mexican,13.95
1281,567,2023-01-10,12:27:47,120,120,"Steak Torta",Mexican,13.95
1282,567,2023-01-10,12:27:47,121,121,"Cheese Quesadillas",Mexican,10.50
1283,567,2023-01-10,12:27:47,122,122,"Chips & Salsa",Mexican,7.00
1284,567,2023-01-10,12:27:47,123,123,"Chips & Guacamole",Mexican,9.00
1285,567,2023-01-10,12:27:47,106,106,"French Fries",American,7.00
1286,568,2023-01-10,12:28:53,129,129,"Mushroom Ravioli",Italian,15.50
1287,569,2023-01-10,12:37:10,101,101,Hamburger,American,12.95
1288,569,2023-01-10,12:37:10,103,103,"Hot Dog",American,9.00
1289,569,2023-01-10,12:37:10,108,108,"Tofu Pad Thai",Asian,14.50
1290,570,2023-01-10,13:13:59,126,126,"Fettuccine Alfredo",Italian,14.50
1291,570,2023-01-10,13:13:59,105,105,"Mac & Cheese",American,7.00
1292,571,2023-01-10,13:14:47,107,107,"Orange Chicken",Asian,16.50
1293,572,2023-01-10,13:15:32,105,105,"Mac & Cheese",American,7.00
1294,573,2023-01-10,13:39:33,108,108,"Tofu Pad Thai",Asian,14.50
1295,573,2023-01-10,13:39:33,124,124,Spaghetti,Italian,14.50
1296,574,2023-01-10,13:40:54,127,127,"Meat Lasagna",Italian,17.95
1297,575,2023-01-10,13:41:04,108,108,"Tofu Pad Thai",Asian,14.50
1298,575,2023-01-10,13:41:04,111,111,"California Roll",Asian,11.95
1299,575,2023-01-10,13:41:04,113,113,Edamame,Asian,5.00
1300,575,2023-01-10,13:41:04,131,131,"Chicken Parmesan",Italian,17.95
1301,576,2023-01-10,13:44:22,107,107,"Orange Chicken",Asian,16.50
1302,576,2023-01-10,13:44:22,103,103,"Hot Dog",American,9.00
1303,576,2023-01-10,13:44:22,131,131,"Chicken Parmesan",Italian,17.95
1304,577,2023-01-10,13:45:00,131,131,"Chicken Parmesan",Italian,17.95
1305,577,2023-01-10,13:45:00,132,132,"Eggplant Parmesan",Italian,16.95
1306,578,2023-01-10,13:48:49,101,101,Hamburger,American,12.95
1307,578,2023-01-10,13:48:49,116,116,"Steak Tacos",Mexican,13.95
1308,578,2023-01-10,13:48:49,113,113,Edamame,Asian,5.00
1309,578,2023-01-10,13:48:49,118,118,"Steak Burrito",Mexican,14.95
1310,578,2023-01-10,13:48:49,NULL,NULL,NULL,NULL,NULL
1311,579,2023-01-10,13:51:19,126,126,"Fettuccine Alfredo",Italian,14.50
1312,580,2023-01-10,13:56:01,109,109,"Korean Beef Bowl",Asian,17.95
1313,580,2023-01-10,13:56:01,105,105,"Mac & Cheese",American,7.00
1314,581,2023-01-10,14:13:01,129,129,"Mushroom Ravioli",Italian,15.50
1315,582,2023-01-10,14:24:14,128,128,"Cheese Lasagna",Italian,15.50
1316,583,2023-01-10,14:33:19,117,117,"Chicken Burrito",Mexican,12.95
1317,584,2023-01-10,15:05:29,120,120,"Steak Torta",Mexican,13.95
1318,584,2023-01-10,15:05:29,121,121,"Cheese Quesadillas",Mexican,10.50
1319,585,2023-01-10,15:58:42,115,115,"Chicken Tacos",Mexican,11.95
1320,585,2023-01-10,15:58:42,129,129,"Mushroom Ravioli",Italian,15.50
1321,586,2023-01-10,16:09:57,110,110,"Pork Ramen",Asian,17.95
1322,586,2023-01-10,16:09:57,105,105,"Mac & Cheese",American,7.00
1323,587,2023-01-10,16:32:36,118,118,"Steak Burrito",Mexican,14.95
1324,587,2023-01-10,16:32:36,118,118,"Steak Burrito",Mexican,14.95
1325,588,2023-01-10,16:33:36,102,102,Cheeseburger,American,13.95
1326,589,2023-01-10,17:12:39,117,117,"Chicken Burrito",Mexican,12.95
1327,589,2023-01-10,17:12:39,128,128,"Cheese Lasagna",Italian,15.50
1328,589,2023-01-10,17:12:39,132,132,"Eggplant Parmesan",Italian,16.95
1329,590,2023-01-10,17:23:39,124,124,Spaghetti,Italian,14.50
1330,591,2023-01-10,17:32:54,125,125,"Spaghetti & Meatballs",Italian,17.95
1331,591,2023-01-10,17:32:54,105,105,"Mac & Cheese",American,7.00
1332,591,2023-01-10,17:32:54,130,130,"Shrimp Scampi",Italian,19.95
1333,592,2023-01-10,17:41:55,127,127,"Meat Lasagna",Italian,17.95
1334,592,2023-01-10,17:41:55,112,112,"Salmon Roll",Asian,14.95
1335,592,2023-01-10,17:41:55,106,106,"French Fries",American,7.00
1336,593,2023-01-10,17:48:57,102,102,Cheeseburger,American,13.95
1337,593,2023-01-10,17:48:57,122,122,"Chips & Salsa",Mexican,7.00
1338,594,2023-01-10,17:50:19,116,116,"Steak Tacos",Mexican,13.95
1339,595,2023-01-10,18:12:28,108,108,"Tofu Pad Thai",Asian,14.50
1340,595,2023-01-10,18:12:28,119,119,"Chicken Torta",Mexican,11.95
1341,596,2023-01-10,18:24:07,112,112,"Salmon Roll",Asian,14.95
1342,596,2023-01-10,18:24:07,121,121,"Cheese Quesadillas",Mexican,10.50
1343,597,2023-01-10,18:32:36,102,102,Cheeseburger,American,13.95
1344,597,2023-01-10,18:32:36,119,119,"Chicken Torta",Mexican,11.95
1345,597,2023-01-10,18:32:36,122,122,"Chips & Salsa",Mexican,7.00
1346,598,2023-01-10,18:34:14,119,119,"Chicken Torta",Mexican,11.95
1347,599,2023-01-10,18:34:27,118,118,"Steak Burrito",Mexican,14.95
1348,600,2023-01-10,18:53:52,108,108,"Tofu Pad Thai",Asian,14.50
1349,600,2023-01-10,18:53:52,125,125,"Spaghetti & Meatballs",Italian,17.95
1350,600,2023-01-10,18:53:52,128,128,"Cheese Lasagna",Italian,15.50
1351,600,2023-01-10,18:53:52,129,129,"Mushroom Ravioli",Italian,15.50
1352,601,2023-01-10,18:58:19,101,101,Hamburger,American,12.95
1353,601,2023-01-10,18:58:19,108,108,"Tofu Pad Thai",Asian,14.50
1354,601,2023-01-10,18:58:19,130,130,"Shrimp Scampi",Italian,19.95
1355,602,2023-01-10,19:02:27,118,118,"Steak Burrito",Mexican,14.95
1356,603,2023-01-10,19:03:11,129,129,"Mushroom Ravioli",Italian,15.50
1357,604,2023-01-10,19:13:29,121,121,"Cheese Quesadillas",Mexican,10.50
1358,604,2023-01-10,19:13:29,123,123,"Chips & Guacamole",Mexican,9.00
1359,605,2023-01-10,19:23:51,113,113,Edamame,Asian,5.00
1360,605,2023-01-10,19:23:51,NULL,NULL,NULL,NULL,NULL
1361,606,2023-01-10,19:27:18,113,113,Edamame,Asian,5.00
1362,607,2023-01-10,19:36:16,101,101,Hamburger,American,12.95
1363,607,2023-01-10,19:36:16,117,117,"Chicken Burrito",Mexican,12.95
1364,607,2023-01-10,19:36:16,123,123,"Chips & Guacamole",Mexican,9.00
1365,608,2023-01-10,19:36:33,109,109,"Korean Beef Bowl",Asian,17.95
1366,608,2023-01-10,19:36:33,113,113,Edamame,Asian,5.00
1367,608,2023-01-10,19:36:33,106,106,"French Fries",American,7.00
1368,608,2023-01-10,19:36:33,106,106,"French Fries",American,7.00
1369,609,2023-01-10,19:39:32,125,125,"Spaghetti & Meatballs",Italian,17.95
1370,610,2023-01-10,19:51:02,107,107,"Orange Chicken",Asian,16.50
1371,610,2023-01-10,19:51:02,113,113,Edamame,Asian,5.00
1372,611,2023-01-10,19:58:10,124,124,Spaghetti,Italian,14.50
1373,611,2023-01-10,19:58:10,129,129,"Mushroom Ravioli",Italian,15.50
1374,611,2023-01-10,19:58:10,105,105,"Mac & Cheese",American,7.00
1375,611,2023-01-10,19:58:10,NULL,NULL,NULL,NULL,NULL
1376,612,2023-01-10,19:58:15,107,107,"Orange Chicken",Asian,16.50
1377,612,2023-01-10,19:58:15,117,117,"Chicken Burrito",Mexican,12.95
1378,612,2023-01-10,19:58:15,129,129,"Mushroom Ravioli",Italian,15.50
1379,612,2023-01-10,19:58:15,121,121,"Cheese Quesadillas",Mexican,10.50
1380,613,2023-01-10,20:10:44,111,111,"California Roll",Asian,11.95
1381,614,2023-01-10,20:12:33,118,118,"Steak Burrito",Mexican,14.95
1382,615,2023-01-10,20:14:03,102,102,Cheeseburger,American,13.95
1383,615,2023-01-10,20:14:03,112,112,"Salmon Roll",Asian,14.95
1384,616,2023-01-10,20:20:10,119,119,"Chicken Torta",Mexican,11.95
1385,616,2023-01-10,20:20:10,132,132,"Eggplant Parmesan",Italian,16.95
1386,617,2023-01-10,20:27:26,104,104,"Veggie Burger",American,10.50
1387,617,2023-01-10,20:27:26,105,105,"Mac & Cheese",American,7.00
1388,618,2023-01-10,20:31:14,119,119,"Chicken Torta",Mexican,11.95
1389,618,2023-01-10,20:31:14,130,130,"Shrimp Scampi",Italian,19.95
1390,619,2023-01-10,20:41:58,110,110,"Pork Ramen",Asian,17.95
1391,620,2023-01-10,20:45:45,101,101,Hamburger,American,12.95
1392,620,2023-01-10,20:45:45,102,102,Cheeseburger,American,13.95
1393,620,2023-01-10,20:45:45,118,118,"Steak Burrito",Mexican,14.95
1394,620,2023-01-10,20:45:45,114,114,Potstickers,Asian,9.00
1395,621,2023-01-10,20:49:29,116,116,"Steak Tacos",Mexican,13.95
1396,621,2023-01-10,20:49:29,125,125,"Spaghetti & Meatballs",Italian,17.95
1397,621,2023-01-10,20:49:29,129,129,"Mushroom Ravioli",Italian,15.50
1398,621,2023-01-10,20:49:29,122,122,"Chips & Salsa",Mexican,7.00
1399,622,2023-01-10,20:57:41,117,117,"Chicken Burrito",Mexican,12.95
1400,622,2023-01-10,20:57:41,122,122,"Chips & Salsa",Mexican,7.00
1401,623,2023-01-10,21:21:21,102,102,Cheeseburger,American,13.95
1402,623,2023-01-10,21:21:21,109,109,"Korean Beef Bowl",Asian,17.95
1403,624,2023-01-10,21:22:44,102,102,Cheeseburger,American,13.95
1404,624,2023-01-10,21:22:44,132,132,"Eggplant Parmesan",Italian,16.95
1405,625,2023-01-10,21:50:23,131,131,"Chicken Parmesan",Italian,17.95
1406,625,2023-01-10,21:50:23,123,123,"Chips & Guacamole",Mexican,9.00
1407,626,2023-01-10,21:55:12,108,108,"Tofu Pad Thai",Asian,14.50
1408,626,2023-01-10,21:55:12,125,125,"Spaghetti & Meatballs",Italian,17.95
1409,627,2023-01-10,22:18:35,114,114,Potstickers,Asian,9.00
1410,627,2023-01-10,22:18:35,114,114,Potstickers,Asian,9.00
1411,628,2023-01-10,22:47:17,108,108,"Tofu Pad Thai",Asian,14.50
1412,628,2023-01-10,22:47:17,127,127,"Meat Lasagna",Italian,17.95
1413,628,2023-01-10,22:47:17,114,114,Potstickers,Asian,9.00
1414,628,2023-01-10,22:47:17,132,132,"Eggplant Parmesan",Italian,16.95
1415,629,2023-01-10,22:48:39,116,116,"Steak Tacos",Mexican,13.95
1416,629,2023-01-10,22:48:39,124,124,Spaghetti,Italian,14.50
1417,629,2023-01-10,22:48:39,112,112,"Salmon Roll",Asian,14.95
1418,629,2023-01-10,22:48:39,130,130,"Shrimp Scampi",Italian,19.95
1419,630,2023-01-11,11:42:08,120,120,"Steak Torta",Mexican,13.95
1420,631,2023-01-11,11:44:36,113,113,Edamame,Asian,5.00
1421,632,2023-01-11,11:44:52,108,108,"Tofu Pad Thai",Asian,14.50
1422,633,2023-01-11,11:51:45,128,128,"Cheese Lasagna",Italian,15.50
1423,633,2023-01-11,11:51:45,113,113,Edamame,Asian,5.00
1424,633,2023-01-11,11:51:45,118,118,"Steak Burrito",Mexican,14.95
1425,634,2023-01-11,12:14:15,113,113,Edamame,Asian,5.00
1426,635,2023-01-11,12:18:31,116,116,"Steak Tacos",Mexican,13.95
1427,635,2023-01-11,12:18:31,102,102,Cheeseburger,American,13.95
1428,635,2023-01-11,12:18:31,109,109,"Korean Beef Bowl",Asian,17.95
1429,635,2023-01-11,12:18:31,129,129,"Mushroom Ravioli",Italian,15.50
1430,635,2023-01-11,12:18:31,113,113,Edamame,Asian,5.00
1431,635,2023-01-11,12:18:31,113,113,Edamame,Asian,5.00
1432,635,2023-01-11,12:18:31,118,118,"Steak Burrito",Mexican,14.95
1433,635,2023-01-11,12:18:31,120,120,"Steak Torta",Mexican,13.95
1434,635,2023-01-11,12:18:31,131,131,"Chicken Parmesan",Italian,17.95
1435,635,2023-01-11,12:18:31,131,131,"Chicken Parmesan",Italian,17.95
1436,636,2023-01-11,12:34:44,108,108,"Tofu Pad Thai",Asian,14.50
1437,637,2023-01-11,12:44:10,114,114,Potstickers,Asian,9.00
1438,637,2023-01-11,12:44:10,132,132,"Eggplant Parmesan",Italian,16.95
1439,638,2023-01-11,12:49:26,129,129,"Mushroom Ravioli",Italian,15.50
1440,639,2023-01-11,13:23:21,112,112,"Salmon Roll",Asian,14.95
1441,640,2023-01-11,13:28:08,102,102,Cheeseburger,American,13.95
1442,640,2023-01-11,13:28:08,104,104,"Veggie Burger",American,10.50
1443,640,2023-01-11,13:28:08,111,111,"California Roll",Asian,11.95
1444,641,2023-01-11,13:37:46,113,113,Edamame,Asian,5.00
1445,641,2023-01-11,13:37:46,105,105,"Mac & Cheese",American,7.00
1446,641,2023-01-11,13:37:46,130,130,"Shrimp Scampi",Italian,19.95
1447,641,2023-01-11,13:37:46,131,131,"Chicken Parmesan",Italian,17.95
1448,642,2023-01-11,13:40:00,116,116,"Steak Tacos",Mexican,13.95
1449,642,2023-01-11,13:40:00,102,102,Cheeseburger,American,13.95
1450,642,2023-01-11,13:40:00,117,117,"Chicken Burrito",Mexican,12.95
1451,642,2023-01-11,13:40:00,121,121,"Cheese Quesadillas",Mexican,10.50
1452,643,2023-01-11,13:43:19,131,131,"Chicken Parmesan",Italian,17.95
1453,644,2023-01-11,13:52:52,117,117,"Chicken Burrito",Mexican,12.95
1454,644,2023-01-11,13:52:52,118,118,"Steak Burrito",Mexican,14.95
1455,645,2023-01-11,14:03:45,101,101,Hamburger,American,12.95
1456,645,2023-01-11,14:03:45,107,107,"Orange Chicken",Asian,16.50
1457,646,2023-01-11,14:07:26,109,109,"Korean Beef Bowl",Asian,17.95
1458,646,2023-01-11,14:07:26,106,106,"French Fries",American,7.00
1459,647,2023-01-11,14:07:35,109,109,"Korean Beef Bowl",Asian,17.95
1460,648,2023-01-11,14:17:17,125,125,"Spaghetti & Meatballs",Italian,17.95
1461,648,2023-01-11,14:17:17,113,113,Edamame,Asian,5.00
1462,649,2023-01-11,14:29:23,102,102,Cheeseburger,American,13.95
1463,649,2023-01-11,14:29:23,113,113,Edamame,Asian,5.00
1464,649,2023-01-11,14:29:23,118,118,"Steak Burrito",Mexican,14.95
1465,649,2023-01-11,14:29:23,120,120,"Steak Torta",Mexican,13.95
1466,650,2023-01-11,14:34:05,113,113,Edamame,Asian,5.00
1467,651,2023-01-11,14:49:35,101,101,Hamburger,American,12.95
1468,651,2023-01-11,14:49:35,116,116,"Steak Tacos",Mexican,13.95
1469,651,2023-01-11,14:49:35,113,113,Edamame,Asian,5.00
1470,652,2023-01-11,16:03:38,107,107,"Orange Chicken",Asian,16.50
1471,652,2023-01-11,16:03:38,103,103,"Hot Dog",American,9.00
1472,652,2023-01-11,16:03:38,104,104,"Veggie Burger",American,10.50
1473,652,2023-01-11,16:03:38,119,119,"Chicken Torta",Mexican,11.95
1474,653,2023-01-11,16:18:23,106,106,"French Fries",American,7.00
1475,654,2023-01-11,16:34:07,129,129,"Mushroom Ravioli",Italian,15.50
1476,654,2023-01-11,16:34:07,120,120,"Steak Torta",Mexican,13.95
1477,654,2023-01-11,16:34:07,130,130,"Shrimp Scampi",Italian,19.95
1478,655,2023-01-11,16:43:33,117,117,"Chicken Burrito",Mexican,12.95
1479,656,2023-01-11,16:44:49,106,106,"French Fries",American,7.00
1480,656,2023-01-11,16:44:49,132,132,"Eggplant Parmesan",Italian,16.95
1481,657,2023-01-11,16:45:47,101,101,Hamburger,American,12.95
1482,657,2023-01-11,16:45:47,108,108,"Tofu Pad Thai",Asian,14.50
1483,658,2023-01-11,16:55:24,111,111,"California Roll",Asian,11.95
1484,658,2023-01-11,16:55:24,118,118,"Steak Burrito",Mexican,14.95
1485,658,2023-01-11,16:55:24,132,132,"Eggplant Parmesan",Italian,16.95
1486,659,2023-01-11,16:56:39,117,117,"Chicken Burrito",Mexican,12.95
1487,659,2023-01-11,16:56:39,120,120,"Steak Torta",Mexican,13.95
1488,660,2023-01-11,17:09:36,101,101,Hamburger,American,12.95
1489,660,2023-01-11,17:09:36,117,117,"Chicken Burrito",Mexican,12.95
1490,661,2023-01-11,17:18:14,111,111,"California Roll",Asian,11.95
1491,662,2023-01-11,17:21:49,101,101,Hamburger,American,12.95
1492,662,2023-01-11,17:21:49,119,119,"Chicken Torta",Mexican,11.95
1493,663,2023-01-11,17:29:14,125,125,"Spaghetti & Meatballs",Italian,17.95
1494,664,2023-01-11,17:35:14,116,116,"Steak Tacos",Mexican,13.95
1495,664,2023-01-11,17:35:14,117,117,"Chicken Burrito",Mexican,12.95
1496,664,2023-01-11,17:35:14,113,113,Edamame,Asian,5.00
1497,665,2023-01-11,17:42:23,101,101,Hamburger,American,12.95
1498,665,2023-01-11,17:42:23,128,128,"Cheese Lasagna",Italian,15.50
